,Name,ID,Status,Class,Mass (g),Fall,Year,Latitude,Longitude,GeoLocation
15295,Jiddat al Harasis 300,35618.0,Valid,L5,208.35,Found,2005.0,19.81988,56.44577,"(19.819880, 56.445770)"
15296,Jiddat al Harasis 301,35619.0,Valid,L5,181.59,Found,2005.0,19.81995,56.44628,"(19.819950, 56.446280)"
15297,Jiddat al Harasis 302,35620.0,Valid,L5,288.51,Found,2005.0,19.82838,56.44243,"(19.828380, 56.442430)"
15298,Jiddat al Harasis 303,35621.0,Valid,L5,60.21,Found,2005.0,19.89668,56.33102,"(19.896680, 56.331020)"
15299,Jiddat al Harasis 304,35622.0,Valid,L5,39.54,Found,2005.0,19.89125,56.33092,"(19.891250, 56.330920)"
15300,Jiddat al Harasis 305,35623.0,Valid,L5,46.98,Found,2005.0,19.88368,56.33967,"(19.883680, 56.339670)"
15301,Jiddat al Harasis 306,35624.0,Valid,L5,49.77,Found,2005.0,19.89187,56.33047,"(19.891870, 56.330470)"
15302,Jiddat al Harasis 307,44715.0,Valid,L5,220.3,Found,2005.0,19.89152,56.32853,"(19.891520, 56.328530)"
15303,Jiddat al Harasis 308,35625.0,Valid,L6,620.9,Found,2005.0,19.66717,55.721,"(19.667170, 55.721000)"
15304,Jiddat al Harasis 309,35626.0,Valid,L6,43.9,Found,2005.0,19.67332,55.70812,"(19.673320, 55.708120)"
15305,Jiddat al Harasis 310,35627.0,Valid,L6,3034.5,Found,2005.0,19.71095,55.71473,"(19.710950, 55.714730)"
15306,Jiddat al Harasis 311,35628.0,Valid,H4,378.74,Found,2005.0,19.74242,55.7009,"(19.742420, 55.700900)"
15307,Jiddat al Harasis 312,35629.0,Valid,L6,3489.0,Found,2005.0,19.71902,55.70425,"(19.719020, 55.704250)"
15308,Jiddat al Harasis 313,35630.0,Valid,L6,1899.7,Found,2005.0,19.7216,55.70785,"(19.721600, 55.707850)"
15309,Jiddat al Harasis 314,35631.0,Valid,H5,80.81,Found,2005.0,19.7216,55.70785,"(19.721600, 55.707850)"
15310,Jiddat al Harasis 315,35632.0,Valid,H5,209.72,Found,2005.0,19.65315,55.69378,"(19.653150, 55.693780)"
15311,Jiddat al Harasis 316,45842.0,Valid,L~6,166.2,Found,2001.0,19.34918,55.5543,"(19.349180, 55.554300)"
15312,Jiddat al Harasis 317,45843.0,Valid,H5,21472.0,Found,2001.0,19.36312,55.55723,"(19.363120, 55.557230)"
15313,Jiddat al Harasis 318,45844.0,Valid,H~5,103.1,Found,2001.0,19.41865,55.57452,"(19.418650, 55.574520)"
15314,Jiddat al Harasis 319,53575.0,Valid,Mesosiderite,4.5,Found,2007.0,19.97722,56.42527,"(19.977220, 56.425270)"
15315,Jiddat al Harasis 320,55269.0,Valid,Mesosiderite,25.7,Found,2007.0,19.9991,56.41118,"(19.999100, 56.411180)"
15316,Jiddat al Harasis 321,45845.0,Valid,H5,1070.75,Found,2002.0,19.73335,55.72442,"(19.733350, 55.724420)"
15317,Jiddat al Harasis 322,45846.0,Valid,H5,257.08,Found,2002.0,19.73083,55.73167,"(19.730830, 55.731670)"
15318,Jiddat al Harasis 323,45847.0,Valid,H5,2967.0,Found,2005.0,19.96297,56.44587,"(19.962970, 56.445870)"
15319,Jiddat al Harasis 324,45848.0,Valid,L5,791.0,Found,2006.0,19.72058,55.68105,"(19.720580, 55.681050)"
15320,Jiddat al Harasis 325,45849.0,Valid,H4,84.83,Found,2006.0,19.62803,55.73688,"(19.628030, 55.736880)"
15321,Jiddat al Harasis 326,45850.0,Valid,L6,73.09,Found,2006.0,19.68248,55.73238,"(19.682480, 55.732380)"
15322,Jiddat al Harasis 327,45851.0,Valid,L6,527.53,Found,2006.0,19.67398,55.73695,"(19.673980, 55.736950)"
15323,Jiddat al Harasis 328,45852.0,Valid,L6,2221.23,Found,2006.0,19.74065,55.7136,"(19.740650, 55.713600)"
15324,Jiddat al Harasis 329,45853.0,Valid,L6,272.48,Found,2006.0,19.73388,55.72133,"(19.733880, 55.721330)"
15325,Jiddat al Harasis 330,45854.0,Valid,L6,65.49,Found,2006.0,19.72875,55.7279,"(19.728750, 55.727900)"
15326,Jiddat al Harasis 331,45855.0,Valid,L6,96.14,Found,2006.0,19.72767,55.72677,"(19.727670, 55.726770)"
15327,Jiddat al Harasis 332,45856.0,Valid,L6,93.45,Found,2006.0,19.72823,55.72597,"(19.728230, 55.725970)"
15328,Jiddat al Harasis 333,45857.0,Valid,H4-6,16.0,Found,2006.0,19.72772,55.72535,"(19.727720, 55.725350)"
15329,Jiddat al Harasis 334,45858.0,Valid,L6,261.65,Found,2006.0,19.72743,55.72533,"(19.727430, 55.725330)"
15330,Jiddat al Harasis 335,45859.0,Valid,Diogenite,50.47,Found,2006.0,19.623717,55.72825,"(19.623717, 55.728250)"
15331,Jiddat al Harasis 336,45860.0,Valid,H4-6,199.51,Found,2006.0,19.90265,55.655383,"(19.902650, 55.655383)"
15332,Jiddat al Harasis 337,45861.0,Valid,L6,731.44,Found,2006.0,20.004883,55.71527,"(20.004883, 55.715270)"
15333,Jiddat al Harasis 338,45862.0,Valid,L6,85.94,Found,2006.0,19.98602,55.675,"(19.986020, 55.675000)"
15334,Jiddat al Harasis 339,45863.0,Valid,L6,488.34,Found,2006.0,19.92885,55.66888,"(19.928850, 55.668880)"
15335,Jiddat al Harasis 340,45864.0,Valid,L6,320.3,Found,2006.0,19.79072,56.50055,"(19.790720, 56.500550)"
15336,Jiddat al Harasis 341,45865.0,Valid,L5,225.55,Found,2006.0,19.78568,56.50237,"(19.785680, 56.502370)"
15337,Jiddat al Harasis 342,45866.0,Valid,L5,49750.0,Found,2006.0,19.71458,56.54755,"(19.714580, 56.547550)"
15338,Jiddat al Harasis 343,45867.0,Valid,LL6,528.4,Found,2006.0,19.75175,56.57985,"(19.751750, 56.579850)"
15339,Jiddat al Harasis 344,45868.0,Valid,H4,497.4,Found,2006.0,19.69992,56.58197,"(19.699920, 56.581970)"
15340,Jiddat al Harasis 345,45869.0,Valid,H6,470.0,Found,2006.0,19.77402,56.60532,"(19.774020, 56.605320)"
15341,Jiddat al Harasis 346,45870.0,Valid,H5,712.6,Found,2006.0,19.72812,56.58627,"(19.728120, 56.586270)"
15342,Jiddat al Harasis 347,45871.0,Valid,H5-6,850.7,Found,2006.0,19.81618,56.66793,"(19.816180, 56.667930)"
15343,Jiddat al Harasis 348,48546.0,Valid,Lunar,18.4,Found,2006.0,19.53367,55.11883,"(19.533670, 55.118830)"
15344,Jiddat al Harasis 349,51617.0,Valid,L~6,64.3,Found,2003.0,19.29798,55.74993,"(19.297980, 55.749930)"
15345,Jiddat al Harasis 350,51618.0,Valid,L~6,67.3,Found,2003.0,19.33897,55.5447,"(19.338970, 55.544700)"
15346,Jiddat al Harasis 351,51619.0,Valid,H~5,437.3,Found,2003.0,19.36202,55.61702,"(19.362020, 55.617020)"
15347,Jiddat al Harasis 352,51620.0,Valid,H~6,1005.0,Found,2003.0,19.36033,55.6278,"(19.360330, 55.627800)"
15348,Jiddat al Harasis 353,51621.0,Valid,H~5,366.2,Found,2003.0,19.36365,55.6346,"(19.363650, 55.634600)"
15349,Jiddat al Harasis 354,51622.0,Valid,L~6,1200.8,Found,2003.0,19.36337,55.6354,"(19.363370, 55.635400)"
15350,Jiddat al Harasis 355,51623.0,Valid,L~6,16879.1,Found,2003.0,19.35885,55.54843,"(19.358850, 55.548430)"
15351,Jiddat al Harasis 356,51624.0,Valid,H~6,53.3,Found,2003.0,19.35645,55.52983,"(19.356450, 55.529830)"
15352,Jiddat al Harasis 357,51625.0,Valid,H~6,1479.5,Found,2003.0,19.36197,55.6125,"(19.361970, 55.612500)"
15353,Jiddat al Harasis 358,51626.0,Valid,L~5,528.2,Found,2003.0,19.35357,55.6231,"(19.353570, 55.623100)"
15354,Jiddat al Harasis 359,51627.0,Valid,H~4,645.3,Found,2003.0,19.35935,55.59332,"(19.359350, 55.593320)"
15355,Jiddat al Harasis 360,53574.0,Valid,L-melt rock,55.5,Found,2003.0,19.3723,55.56297,"(19.372300, 55.562970)"
15356,Jiddat al Harasis 361,51628.0,Valid,L~4,21.2,Found,2003.0,19.29038,55.56208,"(19.290380, 55.562080)"
15357,Jiddat al Harasis 362,51629.0,Valid,L~5,104.5,Found,2003.0,19.34395,55.74462,"(19.343950, 55.744620)"
15358,Jiddat al Harasis 363,51630.0,Valid,H~5,186.5,Found,2003.0,19.56372,56.05173,"(19.563720, 56.051730)"
15359,Jiddat al Harasis 364,51631.0,Valid,L~6,735.6,Found,2003.0,19.54553,56.04363,"(19.545530, 56.043630)"
15360,Jiddat al Harasis 365,51632.0,Valid,H~4,3665.1,Found,2003.0,19.61865,56.04227,"(19.618650, 56.042270)"
15361,Jiddat al Harasis 366,51633.0,Valid,L~6,99.5,Found,2003.0,19.65625,56.0561,"(19.656250, 56.056100)"
15362,Jiddat al Harasis 367,51634.0,Valid,L~5,572.9,Found,2003.0,19.34562,55.87173,"(19.345620, 55.871730)"
15363,Jiddat al Harasis 368,51635.0,Valid,H~4,892.7,Found,2003.0,19.27365,55.8104,"(19.273650, 55.810400)"
15364,Jiddat al Harasis 369,51636.0,Valid,H~5,7100.0,Found,2003.0,19.28525,55.82243,"(19.285250, 55.822430)"
15365,Jiddat al Harasis 370,51637.0,Valid,L~6,1453.1,Found,2003.0,19.33183,55.81017,"(19.331830, 55.810170)"
15366,Jiddat al Harasis 371,51638.0,Valid,L~6,660.5,Found,2003.0,19.31028,55.83092,"(19.310280, 55.830920)"
15367,Jiddat al Harasis 372,51639.0,Valid,H~4,380.9,Found,2003.0,19.35872,55.71072,"(19.358720, 55.710720)"
15368,Jiddat al Harasis 373,51640.0,Valid,L~5,68.6,Found,2003.0,19.3388,55.71862,"(19.338800, 55.718620)"
15369,Jiddat al Harasis 374,51641.0,Valid,H5,60.6,Found,2003.0,19.30267,55.70372,"(19.302670, 55.703720)"
15370,Jiddat al Harasis 375,51642.0,Valid,L~4,113.4,Found,2003.0,19.30267,55.70097,"(19.302670, 55.700970)"
15371,Jiddat al Harasis 376,51643.0,Valid,H5,1429.4,Found,2003.0,19.3184,55.70303,"(19.318400, 55.703030)"
15372,Jiddat al Harasis 377,51644.0,Valid,H5,373.5,Found,2003.0,19.31043,55.71093,"(19.310430, 55.710930)"
15373,Jiddat al Harasis 378,51645.0,Valid,L~6,1186.3,Found,2003.0,19.2893,55.71468,"(19.289300, 55.714680)"
15374,Jiddat al Harasis 379,51646.0,Valid,H~6,297.7,Found,2003.0,19.28438,55.70357,"(19.284380, 55.703570)"
15375,Jiddat al Harasis 380,51647.0,Valid,H~5,144.5,Found,2003.0,19.3034,55.70585,"(19.303400, 55.705850)"
15376,Jiddat al Harasis 381,51648.0,Valid,H~5,501.0,Found,2003.0,19.30747,55.69782,"(19.307470, 55.697820)"
15377,Jiddat al Harasis 382,51649.0,Valid,H~5,308.9,Found,2003.0,19.29752,55.7829,"(19.297520, 55.782900)"
15378,Jiddat al Harasis 383,51650.0,Valid,H~5,374.8,Found,2003.0,19.28232,55.78092,"(19.282320, 55.780920)"
15379,Jiddat al Harasis 384,51651.0,Valid,L~6,519.7,Found,2003.0,19.28098,55.78318,"(19.280980, 55.783180)"
15380,Jiddat al Harasis 385,55267.0,Valid,L~6,161.6,Found,2003.0,19.36147,55.89948,"(19.361470, 55.899480)"
15381,Jiddat al Harasis 386,51652.0,Valid,H~5,1412.9,Found,2003.0,19.29912,55.794,"(19.299120, 55.794000)"
15382,Jiddat al Harasis 387,51653.0,Valid,L5,622.4,Found,2003.0,19.27643,55.76668,"(19.276430, 55.766680)"
15383,Jiddat al Harasis 388,51654.0,Valid,L~6,1589.2,Found,2003.0,19.27775,55.76402,"(19.277750, 55.764020)"
15384,Jiddat al Harasis 389,51655.0,Valid,H~6,1059.7,Found,2003.0,19.27943,55.76672,"(19.279430, 55.766720)"
15385,Jiddat al Harasis 390,51656.0,Valid,H~6,159.2,Found,2003.0,19.2743,55.75713,"(19.274300, 55.757130)"
15386,Jiddat al Harasis 391,51657.0,Valid,H~4,57.9,Found,2003.0,19.27863,55.77312,"(19.278630, 55.773120)"
15387,Jiddat al Harasis 392,51658.0,Valid,H~6,220.8,Found,2003.0,19.29157,55.78428,"(19.291570, 55.784280)"
15388,Jiddat al Harasis 393,51659.0,Valid,H~5,1360.8,Found,2003.0,19.31817,55.77532,"(19.318170, 55.775320)"
15389,Jiddat al Harasis 394,51660.0,Valid,L~6,1174.4,Found,2003.0,19.30128,55.80838,"(19.301280, 55.808380)"
15390,Jiddat al Harasis 395,53508.0,Valid,Diogenite,243.0,Found,2000.0,19.91667,56.25,"(19.916670, 56.250000)"
15391,Jiddat al Harasis 396,48547.0,Valid,LL5,122.595,Found,2002.0,19.99542,56.39193,"(19.995420, 56.391930)"
15392,Jiddat al Harasis 397,48548.0,Valid,H4,139.088,Found,2002.0,19.96807,56.42157,"(19.968070, 56.421570)"
15393,Jiddat al Harasis 398,48549.0,Valid,H4,262.283,Found,2002.0,19.96592,56.42677,"(19.965920, 56.426770)"
15394,Jiddat al Harasis 399,48550.0,Valid,H4,90.0,Found,2002.0,19.96977,56.41743,"(19.969770, 56.417430)"
15395,Jiddat al Harasis 400,48551.0,Valid,H4,70.758,Found,2002.0,19.96975,56.41717,"(19.969750, 56.417170)"
15396,Jiddat al Harasis 401,48552.0,Valid,L6,49.33,Found,2002.0,19.99743,56.41067,"(19.997430, 56.410670)"
15397,Jiddat al Harasis 402,48553.0,Valid,H5,81.638,Found,2002.0,19.99937,56.4071,"(19.999370, 56.407100)"
15398,Jiddat al Harasis 403,48554.0,Valid,Mesosiderite,153.278,Found,2002.0,19.97568,56.41903,"(19.975680, 56.419030)"
15399,Jiddat al Harasis 404,48555.0,Valid,Eucrite,341.0,Found,2006.0,19.6802,56.61008,"(19.680200, 56.610080)"
15400,Jiddat al Harasis 405,48556.0,Valid,Eucrite,980.0,Found,2006.0,19.68578,56.62402,"(19.685780, 56.624020)"
15401,Jiddat al Harasis 406,48557.0,Valid,L6,33000.0,Found,2006.0,19.53268,56.87225,"(19.532680, 56.872250)"
15402,Jiddat al Harasis 407,48558.0,Valid,H6,7000.0,Found,2006.0,19.80152,56.6103,"(19.801520, 56.610300)"
15403,Jiddat al Harasis 408,48559.0,Valid,L5,280.972,Found,2007.0,19.73472,56.45558,"(19.734720, 56.455580)"
15404,Jiddat al Harasis 409,48560.0,Valid,Eucrite,283.604,Found,2007.0,19.67678,56.60392,"(19.676780, 56.603920)"
15405,Jiddat al Harasis 410,48561.0,Valid,Eucrite,529.639,Found,2007.0,19.68598,56.6227,"(19.685980, 56.622700)"
15406,Jiddat al Harasis 411,48562.0,Valid,L6,159.4,Found,2007.0,19.67742,56.60385,"(19.677420, 56.603850)"
15407,Jiddat al Harasis 412,48563.0,Valid,H6,14.745,Found,2007.0,19.96632,56.21755,"(19.966320, 56.217550)"
15408,Jiddat al Harasis 413,48564.0,Valid,H4,172.6,Found,2007.0,19.82992,56.57698,"(19.829920, 56.576980)"
15409,Jiddat al Harasis 414,48565.0,Valid,H6,27.298,Found,2007.0,19.827,56.56567,"(19.827000, 56.565670)"
15410,Jiddat al Harasis 415,48566.0,Valid,H6,304.246,Found,2007.0,19.81462,56.52998,"(19.814620, 56.529980)"
15411,Jiddat al Harasis 416,48567.0,Valid,L6,18.77,Found,2007.0,19.7872,56.42157,"(19.787200, 56.421570)"
15412,Jiddat al Harasis 417,48568.0,Valid,H4-5,36.132,Found,2007.0,19.78495,56.42195,"(19.784950, 56.421950)"
15413,Jiddat al Harasis 418,48569.0,Valid,H4,205.926,Found,2007.0,19.79233,56.42625,"(19.792330, 56.426250)"
15414,Jiddat al Harasis 419,48570.0,Valid,H4,111.224,Found,2007.0,19.79752,56.43992,"(19.797520, 56.439920)"
15415,Jiddat al Harasis 420,48571.0,Valid,H3/4,25.091,Found,2007.0,19.95765,56.17768,"(19.957650, 56.177680)"
15416,Jiddat al Harasis 421,48572.0,Valid,L6,47.909,Found,2007.0,19.92415,56.33683,"(19.924150, 56.336830)"
15417,Jiddat al Harasis 422,48573.0,Valid,Ureilite,61.5,Found,2007.0,19.83928,56.47937,"(19.839280, 56.479370)"
15418,Jiddat al Harasis 423,48574.0,Valid,H4,1457.3,Found,2007.0,19.78328,56.41393,"(19.783280, 56.413930)"
15419,Jiddat al Harasis 424,48575.0,Valid,Ureilite,160.32,Found,2007.0,19.92282,56.35117,"(19.922820, 56.351170)"
15420,Jiddat al Harasis 425,48576.0,Valid,H3.4,257.287,Found,2007.0,19.91167,56.3359,"(19.911670, 56.335900)"
15421,Jiddat al Harasis 426,48577.0,Valid,L6,11170.1,Found,2007.0,19.93787,56.39555,"(19.937870, 56.395550)"
15422,Jiddat al Harasis 427,48578.0,Valid,H4/5,16.715,Found,2007.0,19.92488,56.40488,"(19.924880, 56.404880)"
15423,Jiddat al Harasis 428,48579.0,Valid,H6,131.449,Found,2007.0,19.93645,56.36058,"(19.936450, 56.360580)"
15424,Jiddat al Harasis 429,48580.0,Valid,H4,36.657,Found,2007.0,19.9375,56.474,"(19.937500, 56.474000)"
15425,Jiddat al Harasis 430,48581.0,Valid,L4/5,5.757,Found,2007.0,19.93755,56.47403,"(19.937550, 56.474030)"
15426,Jiddat al Harasis 431,48582.0,Valid,H4,18.319,Found,2007.0,19.76285,56.39985,"(19.762850, 56.399850)"
15427,Jiddat al Harasis 432,48583.0,Valid,H6,345.34,Found,2007.0,19.75668,56.33588,"(19.756680, 56.335880)"
15428,Jiddat al Harasis 433,48584.0,Valid,H6,661.9,Found,2007.0,19.76518,56.33898,"(19.765180, 56.338980)"
15429,Jiddat al Harasis 434,48585.0,Valid,L6,186.426,Found,2007.0,19.75612,56.31647,"(19.756120, 56.316470)"
15430,Jiddat al Harasis 435,48586.0,Valid,L6,353.16,Found,2007.0,19.69272,56.37732,"(19.692720, 56.377320)"
15431,Jiddat al Harasis 436,48587.0,Valid,L6,308.65,Found,2007.0,19.6262,56.50932,"(19.626200, 56.509320)"
15432,Jiddat al Harasis 437,48588.0,Valid,H5,364.022,Found,2007.0,19.58107,56.47213,"(19.581070, 56.472130)"
15433,Jiddat al Harasis 438,48589.0,Valid,H4,658.0,Found,2007.0,19.57872,56.44508,"(19.578720, 56.445080)"
15434,Jiddat al Harasis 439,48590.0,Valid,H4,1024.3,Found,2007.0,19.5815,56.44063,"(19.581500, 56.440630)"
15435,Jiddat al Harasis 440,48591.0,Valid,L4,32.169,Found,2007.0,19.60002,56.432,"(19.600020, 56.432000)"
15436,Jiddat al Harasis 441,48592.0,Valid,L4,513.831,Found,2007.0,19.60597,56.4297,"(19.605970, 56.429700)"
15437,Jiddat al Harasis 442,48593.0,Valid,L4,287.487,Found,2007.0,19.60557,56.42852,"(19.605570, 56.428520)"
15438,Jiddat al Harasis 443,48594.0,Valid,L4,759.777,Found,2007.0,19.60358,56.42743,"(19.603580, 56.427430)"
15439,Jiddat al Harasis 444,48595.0,Valid,L4,68.039,Found,2007.0,19.60187,56.42582,"(19.601870, 56.425820)"
15440,Jiddat al Harasis 445,48596.0,Valid,L4,94.018,Found,2007.0,19.60463,56.42745,"(19.604630, 56.427450)"
15441,Jiddat al Harasis 446,48597.0,Valid,L4,210.578,Found,2007.0,19.60792,56.43172,"(19.607920, 56.431720)"
15442,Jiddat al Harasis 447,48598.0,Valid,L4,3.601,Found,2007.0,19.61665,56.42307,"(19.616650, 56.423070)"
15443,Jiddat al Harasis 448,48599.0,Valid,L4,275.764,Found,2007.0,19.59957,56.43208,"(19.599570, 56.432080)"
15444,Jiddat al Harasis 449,48600.0,Valid,L/LL4,73.647,Found,2007.0,19.64468,56.44043,"(19.644680, 56.440430)"
15445,Jiddat al Harasis 450,48601.0,Valid,H3.7-5,217.741,Found,2007.0,19.74033,56.30298,"(19.740330, 56.302980)"
15446,Jiddat al Harasis 451,48602.0,Valid,H6,334.313,Found,2007.0,19.74078,56.30678,"(19.740780, 56.306780)"
15447,Jiddat al Harasis 452,48603.0,Valid,L4,100.614,Found,2007.0,19.74997,56.30958,"(19.749970, 56.309580)"
15448,Jiddat al Harasis 453,48604.0,Valid,L5,48.336,Found,2007.0,19.75672,56.29053,"(19.756720, 56.290530)"
15449,Jiddat al Harasis 454,48605.0,Valid,H5,417.209,Found,2007.0,19.74113,56.30922,"(19.741130, 56.309220)"
15450,Jiddat al Harasis 455,48606.0,Valid,H6,88.132,Found,2007.0,19.7606,56.30812,"(19.760600, 56.308120)"
15451,Jiddat al Harasis 456,48607.0,Valid,H6,264.74,Found,2007.0,19.7378,56.32143,"(19.737800, 56.321430)"
15452,Jiddat al Harasis 457,48608.0,Valid,L6,6442.0,Found,2007.0,19.73183,56.32925,"(19.731830, 56.329250)"
15453,Jiddat al Harasis 458,48609.0,Valid,H4,3092.14,Found,2007.0,19.7675,56.33492,"(19.767500, 56.334920)"
15454,Jiddat al Harasis 459,48610.0,Valid,H6,138.824,Found,2007.0,19.73252,56.34167,"(19.732520, 56.341670)"
15455,Jiddat al Harasis 460,48611.0,Valid,H6,204.214,Found,2007.0,19.754,56.34238,"(19.754000, 56.342380)"
15456,Jiddat al Harasis 461,48612.0,Valid,L6,3308.7,Found,2007.0,19.77063,56.35233,"(19.770630, 56.352330)"
15457,Jiddat al Harasis 462,48613.0,Valid,L6,106.089,Found,2007.0,19.77558,56.35355,"(19.775580, 56.353550)"
15458,Jiddat al Harasis 463,48614.0,Valid,H5,83.61799999999998,Found,2007.0,19.7858,56.35675,"(19.785800, 56.356750)"
15459,Jiddat al Harasis 464,48615.0,Valid,L4,85.99899999999998,Found,2007.0,19.86423,56.37512,"(19.864230, 56.375120)"
15460,Jiddat al Harasis 465,48616.0,Valid,L6,30.568,Found,2007.0,19.88373,56.33652,"(19.883730, 56.336520)"
15461,Jiddat al Harasis 466,48617.0,Valid,H6,9.049,Found,2007.0,19.81037,56.4533,"(19.810370, 56.453300)"
15462,Jiddat al Harasis 467,48618.0,Valid,H5,24.937,Found,2007.0,19.80973,56.4547,"(19.809730, 56.454700)"
15463,Jiddat al Harasis 468,48619.0,Valid,L6,1064.1,Found,2007.0,19.8144,56.47422,"(19.814400, 56.474220)"
15464,Jiddat al Harasis 469,48620.0,Valid,L6,5.263,Found,2007.0,19.82223,56.44185,"(19.822230, 56.441850)"
15465,Jiddat al Harasis 470,48621.0,Valid,L4,267.943,Found,2007.0,19.83892,56.43922,"(19.838920, 56.439220)"
15466,Jiddat al Harasis 471,48622.0,Valid,L6,8.973,Found,2007.0,19.84388,56.4504,"(19.843880, 56.450400)"
15467,Jiddat al Harasis 472,48623.0,Valid,L6,140.569,Found,2007.0,19.83555,56.44693,"(19.835550, 56.446930)"
15468,Jiddat al Harasis 473,48624.0,Valid,L6,25.529,Found,2007.0,19.81938,56.44277,"(19.819380, 56.442770)"
15469,Jiddat al Harasis 474,48625.0,Valid,LL3.7-6,226.806,Found,2007.0,19.81418,56.44562,"(19.814180, 56.445620)"
15470,Jiddat al Harasis 475,48626.0,Valid,H5,125.713,Found,2007.0,19.84522,56.46942,"(19.845220, 56.469420)"
15471,Jiddat al Harasis 476,48627.0,Valid,L6,453.3,Found,2007.0,19.82593,56.40448,"(19.825930, 56.404480)"
15472,Jiddat al Harasis 477,48628.0,Valid,H4/5,493.8,Found,2007.0,19.87345,56.38538,"(19.873450, 56.385380)"
15473,Jiddat al Harasis 478,48629.0,Valid,L5,180.5,Found,2007.0,19.79833,56.4884,"(19.798330, 56.488400)"
15474,Jiddat al Harasis 479  ,49513.0,Valid,Martian (shergottite),553.0,Found,2008.0,19.78565,55.8535,"(19.785650, 55.853500)"
15475,Jiddat al Harasis 480,50670.0,Valid,H5,21.7,Found,2008.0,19.97133,56.43006,"(19.971330, 56.430060)"
15476,Jiddat al Harasis 481,50671.0,Valid,Mesosiderite,3.8,Found,2008.0,19.97133,56.43006,"(19.971330, 56.430060)"
15477,Jiddat al Harasis 482,50672.0,Valid,Mesosiderite,31.9,Found,2008.0,19.97525,56.42839,"(19.975250, 56.428390)"
15478,Jiddat al Harasis 483,50673.0,Valid,Mesosiderite,2.9,Found,2008.0,19.97875,56.41939,"(19.978750, 56.419390)"
15479,Jiddat al Harasis 484,50674.0,Valid,H6,5.8,Found,2008.0,19.97892,56.43194,"(19.978920, 56.431940)"
15480,Jiddat al Harasis 485,50675.0,Valid,Mesosiderite,40.5,Found,2008.0,19.97778,56.42361,"(19.977780, 56.423610)"
15481,Jiddat al Harasis 486,50676.0,Valid,Mesosiderite,15.8,Found,2008.0,19.97531,56.42192,"(19.975310, 56.421920)"
15482,Jiddat al Harasis 487,50677.0,Valid,H6,5.9,Found,2008.0,19.97567,56.418,"(19.975670, 56.418000)"
15483,Jiddat al Harasis 488,50678.0,Valid,H3,22.0,Found,2008.0,19.96825,56.41514,"(19.968250, 56.415140)"
15484,Jiddat al Harasis 489,50679.0,Valid,Mesosiderite,30.9,Found,2008.0,19.96886,56.41678,"(19.968860, 56.416780)"
15485,Jiddat al Harasis 490,50680.0,Valid,H6,8.0,Found,2008.0,19.97683,56.41108,"(19.976830, 56.411080)"
15486,Jiddat al Harasis 491,50681.0,Valid,H4/5,43.0,Found,2008.0,19.98056,56.41206,"(19.980560, 56.412060)"
15487,Jiddat al Harasis 492,50682.0,Valid,Mesosiderite,325.0,Found,2008.0,19.98147,56.41744,"(19.981470, 56.417440)"
15488,Jiddat al Harasis 493,50997.0,Valid,L6,438.7,Found,2007.0,19.7845,56.41668,"(19.784500, 56.416680)"
15489,Jiddat al Harasis 494,51401.0,Valid,L6,63.8,Found,2007.0,19.78573,56.42622,"(19.785730, 56.426220)"
15490,Jiddat al Harasis 495,51402.0,Valid,L6,501.8,Found,2007.0,19.78508,56.41243,"(19.785080, 56.412430)"
15491,Jiddat al Harasis 496,50915.0,Valid,L6,254.4,Found,2007.0,19.7857,56.4135,"(19.785700, 56.413500)"
15492,Jiddat al Harasis 497,51403.0,Valid,L6,36.9,Found,2007.0,19.79147,56.41468,"(19.791470, 56.414680)"
15493,Jiddat al Harasis 498,51404.0,Valid,L6,59.5,Found,2007.0,19.79218,56.40977,"(19.792180, 56.409770)"
15494,Jiddat al Harasis 499,50916.0,Valid,L6,606.4,Found,2007.0,19.77988,56.41342,"(19.779880, 56.413420)"
15495,Jiddat al Harasis 500,51405.0,Valid,H5,1432.2,Found,2007.0,19.75227,56.30963,"(19.752270, 56.309630)"
15496,Jiddat al Harasis 501,50917.0,Valid,H5,6751.4,Found,2007.0,19.75313,56.30913,"(19.753130, 56.309130)"
15497,Jiddat al Harasis 502,51406.0,Valid,H5,138.6,Found,2007.0,19.75522,56.30673,"(19.755220, 56.306730)"
15498,Jiddat al Harasis 503,51560.0,Valid,H3-4,2421.6,Found,2007.0,19.75223,56.3106,"(19.752230, 56.310600)"
15499,Jiddat al Harasis 504,51561.0,Valid,H3-5,674.3,Found,2007.0,19.75273,56.3103,"(19.752730, 56.310300)"
15500,Jiddat al Harasis 505,50918.0,Valid,H5,326.2,Found,2008.0,19.69418,55.6748,"(19.694180, 55.674800)"
15501,Jiddat al Harasis 506,50919.0,Valid,H5,2850.3,Found,2008.0,19.67495,55.64743,"(19.674950, 55.647430)"
15502,Jiddat al Harasis 507,50920.0,Valid,L6,310.0,Found,2008.0,19.67897,55.52115,"(19.678970, 55.521150)"
15503,Jiddat al Harasis 508,50921.0,Valid,L6,387.9,Found,2008.0,19.66977,55.5124,"(19.669770, 55.512400)"
15504,Jiddat al Harasis 509,50922.0,Valid,H4,147.8,Found,2008.0,19.63783,55.56237,"(19.637830, 55.562370)"
15505,Jiddat al Harasis 510,50923.0,Valid,H6,21.9,Found,2008.0,19.63498,55.56403,"(19.634980, 55.564030)"
